lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
1247,Askøy,Norway,578,2012,NO002,Bergen,101.120002746582,Metropolitan Area,NO051,,259.19699,3647,9864,6760,1579,5462,3395,2068,4402,3365,17.746958,48,32.895378,15.130318,52.338062,32.53162,20.446905,43.523827,33.270714,26210,20550,6125,16258,3121,13275,10436,,,1426,13369,10114,,,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135,2990,8314,8378,,,,,,,,,,,,,,,,,,,,,
1027,Audnedal,Norway,578,2012,,,251.4499969482422,Medium Sized Areas,NO042,,6.717041,190,716,417,70,395,221,120,321,196,14.053254,52.95858,30.843195,10.204082,57.580173,32.215744,18.018019,48.198196,29.42943,1689,1352,367,1003,269,844,686,,,127,887,666,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,193,521,524,,,,,,,,,,,,,,,,,,,,,
1547,Aukra,Norway,578,2012,,,59.08000183105469,Rural and Towns,NO053,,55.670277,412,1270,964,165,722,465,247,548,499,15.321681,47.229454,35.849758,12.204142,53.402367,34.39349,18.474195,40.987286,37.322365,3289,2689,662,1928,595,1653,1352,,,274,1709,1337,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,330,1001,1000,,,,,,,,,,,,,,,,,,,,,
1576,Aure,Norway,578,2012,,,641.3800048828125,Rural and Towns,NO053,,5.474134,374,1533,1033,149,860,528,225,673,505,12.529313,51.356785,34.606365,9.6942091,55.953156,34.352634,15.538674,46.477901,34.87569,3511,2985,564,2093,754,1804,1537,,,342,1864,1448,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,277,1131,1119,,,,,,,,,,,,,,,,,,,,,
1421,Aurland,Norway,578,2012,,,1467.68994140625,Rural and Towns,NO052,,1.1664588,214,777,453,92,418,229,122,359,224,14.647502,53.182751,31.006161,12.449256,56.562923,30.987822,16.897507,49.722992,31.024931,1712,1461,273,1055,326,866,739,,,153,891,722,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,137,545,555,,,,,,,,,,,,,,,,,,,,,
0221,Aurskog-Høland,Norway,578,2012,NO001,Oslo,961.6599731445313,Outskirts of Major City,NO012,,15.499241,1397,5673,5331,582,2979,2801,815,2694,2530,11.137687,45.228413,42.501793,9.1480665,46.824898,44.027035,13.185569,43.585182,40.931889,14905,12543,2664,9345,2514,7531,6362,,,1144,7687,6181,,,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348,1316,4845,4813,,,,,,,,,,,,,,,,,,,,,
1244,Austevoll,Norway,578,2012,,,117.1800003051758,Medium Sized Areas,NO051,,40.894352,532,2004,1241,220,1145,635,312,859,606,13.893967,52.337425,32.410549,11,57.25,31.75,17.058502,46.965553,33.132858,4792,3829,1009,2947,700,2473,2000,,,327,2490,1829,,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,494,1543,1575,,,,,,,,,,,,,,,,,,,,,
1264,Austrheim,Norway,578,2012,NO002,Bergen,57.54999923706055,Metropolitan Area,NO051,,48.236317,297,1242,774,136,687,406,161,555,368,12.692307,53.076923,33.076923,11.065907,55.899105,33.034988,14.491449,49.954994,33.123314,2776,2340,479,1720,489,1445,1229,,,231,1461,1111,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,239,928,922,,,,,,,,,,,,,,,,,,,,,
1554,Averøy,Norway,578,2012,,,175.6799926757813,Rural and Towns,NO053,,31.836294,628,2297,1626,255,1297,830,373,1000,796,13.613701,49.79406,35.248211,10.70529,54.450043,34.844669,16.71896,44.822948,35.67907,5593,4613,1059,3408,974,2878,2382,,,458,2897,2231,,,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,508,1793,1797,,,,,,,,,,,,,,,,,,,,,
1418,Balestrand,Norway,578,2012,,,429.6700134277344,Rural and Towns,NO052,,3.1140177,234,573,300,103,292,160,131,281,140,20.799999,50.933334,26.666666,18.558559,52.612614,28.828829,22.982456,49.298244,24.561403,1338,1125,229,832,247,659,555,,,109,674,570,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,109,410,417,,,,,,,,,,,,,,,,,,,,,
1854,Ballangen,Norway,578,2012,,,932.2100219726563,Rural and Towns,NO071,,2.8062346,217,1019,918,90,549,450,127,470,468,9.9816008,46.872124,42.226311,8.2644625,50.413223,41.322315,11.70507,43.317974,43.13364,2616,2174,432,1540,570,1318,1089,,,249,1373,1085,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,212,803,812,,,,,,,,,,,,,,,,,,,,,
1933,Balsfjord,Norway,578,2012,,,1496.910034179688,Rural and Towns,NO072,,3.6755717,443,2051,2073,154,1157,1065,289,894,1008,9.5535908,44.231182,44.705627,6.4814816,48.695286,44.823231,12.781955,39.540028,44.582043,5502,4637,927,3206,1227,2815,2376,,,578,2886,2261,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,459,1711,1694,,,,,,,,,,,,,,,,,,,,,
0814,Bamble,Norway,578,2012,,,304.3699951171875,Medium Sized Areas,NO034,,46.34491,1755,5794,4048,833,3135,1920,922,2659,2128,14.97568,49.441078,34.542198,14.147418,53.243885,32.608696,15.812039,45.601097,36.494598,14106,11719,2482,8939,2323,7160,5888,,,1120,7126,5831,,,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,1168,4548,4571,,,,,,,,,,,,,,,,,,,,,
1922,Bardu,Norway,578,2012,,,2703.8798828125,Rural and Towns,NO072,,1.4331257,586,1627,989,283,908,468,303,719,521,18.164909,50.433975,30.65716,17.05847,54.731766,28.209764,19.336311,45.883854,33.248245,3875,3226,745,2356,668,1965,1659,,,296,2012,1567,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,369,1227,1231,,,,,,,,,,,,,,,,,,,,,
