lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
1027,Audnedal,Norway,578,1992,,,251.4499969482422,Medium Sized Areas,NO042,,6.2557168,86,531,611,40,244,330,46,287,281,6.9466882,42.891762,49.353798,6.514658,39.739414,53.74593,7.3717947,45.993591,45.032051,1573,1238,347,854,328,794,614,,,139,825,624,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,163,449,451,,,,,,,,,,,,,,,,,,,,,
1547,Aukra,Norway,578,1992,,,59.08000183105469,Rural and Towns,NO053,,49.898441,169,1008,1160,94,557,527,75,451,633,7.2253098,43.095341,49.593845,7.9796267,47.283531,44.736843,6.4599485,38.845821,54.521965,2948,2339,624,1754,486,1466,1178,,,212,1545,1161,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,327,917,900,,,,,,,,,,,,,,,,,,,,,
1576,Aure,Norway,578,1992,,,641.3800048828125,Rural and Towns,NO053,,6.0323052,178,1359,1621,90,743,796,88,616,825,5.6151419,42.870663,51.135647,5.5248618,45.610806,48.864334,5.7105775,39.974041,53.536663,3869,3170,709,,,1991,1629,,,,2058,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,339,,,,,,,,,,,,,,,,,,,,,,,
1421,Aurland,Norway,578,1992,,,1467.68994140625,Rural and Towns,NO052,,1.2781991,133,763,620,74,419,279,59,344,341,8.7673035,50.296638,40.87014,9.5854921,54.274612,36.139896,7.9194632,46.174496,45.771812,1876,1517,369,1093,370,959,772,,,168,962,745,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,174,568,570,,,,,,,,,,,,,,,,,,,,,
0221,Aurskog-Høland,Norway,578,1992,NO001,Oslo,961.6599731445313,Outskirts of Major City,NO012,,12.995237,613,4045,5631,331,2043,2770,282,2002,2861,5.9485688,39.252789,54.643375,6.4346814,39.716175,53.849144,5.4640574,38.790932,55.434994,12497,10305,2191,7768,2230,6264,5144,,,1008,6451,5161,,,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,1077,3992,3994,,,,,,,,,,,,,,,,,,,,,
1244,Austevoll,Norway,578,1992,,,117.1800003051758,Medium Sized Areas,NO051,,35.833759,207,1484,1489,119,800,701,88,684,788,6.521739,46.754883,46.912415,7.3456788,49.382717,43.271606,5.6628056,44.015446,50.707851,4199,3174,1038,2367,666,2137,1620,,,299,2183,1554,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,508,1242,1246,,,,,,,,,,,,,,,,,,,,,
1264,Austrheim,Norway,578,1992,NO002,Bergen,57.54999923706055,Metropolitan Area,NO051,,46.185925,154,980,936,81,573,428,73,407,508,7.4252653,47.251686,45.130184,7.4861369,52.957485,39.556377,7.358871,41.028225,51.209679,2658,2074,547,1642,385,1367,1082,,,163,1443,992,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,283,892,902,,,,,,,,,,,,,,,,,,,,,
1554,Averøy,Norway,578,1992,,,175.6799926757813,Rural and Towns,NO053,,31.79645,282,1968,2227,140,1074,1065,142,894,1162,6.2806234,43.830734,49.59911,6.1430454,47.125931,46.731022,6.4224334,40.434193,52.555405,5586,4490,1122,3269,1001,2849,2279,,,439,2945,2211,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,543,1731,1746,,,,,,,,,,,,,,,,,,,,,
1418,Balestrand,Norway,578,1992,,,429.6700134277344,Rural and Towns,NO052,,4.2334814,171,768,583,89,389,269,82,379,314,11.16917,50.163292,38.079685,11.914324,52.074966,36.010708,10.459184,48.341835,40.051022,1819,1531,340,1014,423,889,747,,,169,970,784,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,167,527,527,,,,,,,,,,,,,,,,,,,,,
1854,Ballangen,Norway,578,1992,,,932.2100219726563,Rural and Towns,NO071,,3.3061218,117,952,1410,59,552,635,58,400,775,4.7158403,38.371624,56.831924,4.7351527,44.301765,50.963081,4.6963563,32.388664,62.753036,3082,2481,570,1772,646,1561,1246,,,258,1659,1235,,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,272,955,955,,,,,,,,,,,,,,,,,,,,,
1933,Balsfjord,Norway,578,1992,,,1496.910034179688,Rural and Towns,NO072,,4.1739316,261,1856,3036,121,1040,1551,140,816,1485,5.0473795,35.892479,58.712048,4.4616518,38.348083,57.190266,5.6933713,33.184219,60.390404,6248,5171,1029,3972,1087,3271,2712,,,499,3341,2459,,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,501,2164,2172,,,,,,,,,,,,,,,,,,,,,
0814,Bamble,Norway,578,1992,,,304.3699951171875,Medium Sized Areas,NO034,,45.868515,992,5112,4889,577,2808,2137,415,2304,2752,9.0239239,46.502319,44.473755,10.449113,50.851139,38.699745,7.5854506,42.112961,50.30159,13961,10993,3023,8866,1676,7044,5522,,,725,7133,5471,,,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,1456,4532,4550,,,,,,,,,,,,,,,,,,,,,
1922,Bardu,Norway,578,1992,,,2703.8798828125,Rural and Towns,NO072,,1.4275782,346,1504,1265,216,793,555,130,711,710,11.146907,48.453609,40.753864,13.810741,50.703323,35.485935,8.4415588,46.168831,46.103897,3860,3104,754,2483,495,1943,1564,,,190,2037,1540,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,373,1298,1305,,,,,,,,,,,,,,,,,,,,,
