lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
1247,Askøy,Norway,578,2014,NO002,Bergen,101.120002746582,Metropolitan Area,NO051,,270.43115,4139,10486,6550,1783,5872,3215,2356,4614,3335,19.256536,48.785709,30.473621,16.402945,54.020241,29.576817,22.176205,43.42997,31.39119,27346,21494,6301,16808,3477,13860,10870,,,1627,13952,10624,,,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223,3078,8628,8646,,,,,,,,,,,,,,,,,,,,,
1027,Audnedal,Norway,578,2014,,,251.4499969482422,Medium Sized Areas,NO042,,6.9317956,211,730,412,81,405,215,130,325,197,15.245665,52.745667,29.768785,11.554921,57.774609,30.670471,19.033674,47.584187,28.843338,1743,1384,382,1022,277,868,701,,,132,898,683,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,199,521,524,,,,,,,,,,,,,,,,,,,,,
1547,Aukra,Norway,578,2014,,,59.08000183105469,Rural and Towns,NO053,,57.159782,487,1352,895,202,784,418,285,568,477,17.52429,48.650593,32.20583,14.387465,55.840454,29.772079,20.727272,41.30909,34.69091,3377,2779,678,1961,636,1706,1404,,,302,1733,1375,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,336,1008,1015,,,,,,,,,,,,,,,,,,,,,
1576,Aure,Norway,578,2014,,,641.3800048828125,Rural and Towns,NO053,,5.5770369,409,1567,1013,164,887,514,245,680,499,13.484999,51.66502,33.399273,10.479233,56.677315,32.843449,16.689373,46.321526,33.991825,3577,3033,566,2106,785,1843,1565,,,371,1898,1468,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,280,1126,1144,,,,,,,,,,,,,,,,,,,,,
1421,Aurland,Norway,578,2014,,,1467.68994140625,Rural and Towns,NO052,,1.1685029,258,798,400,111,430,202,147,368,198,17.44422,53.955376,27.045301,14.939435,57.873486,27.187078,19.972826,50,26.902174,1715,1479,260,1073,352,862,743,,,164,901,736,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,137,561,560,,,,,,,,,,,,,,,,,,,,,
0221,Aurskog-Høland,Norway,578,2014,NO001,Oslo,961.6599731445313,Outskirts of Major City,NO012,,16.117964,1656,6093,5115,694,3254,2667,962,2839,2448,12.713036,46.775681,39.26762,10.491307,49.191231,40.317459,15.00546,44.283264,38.184372,15500,13026,2707,9610,2747,7844,6615,,,1268,8053,6411,,,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355,1352,4995,5012,,,,,,,,,,,,,,,,,,,,,
1244,Austevoll,Norway,578,2014,,,117.1800003051758,Medium Sized Areas,NO051,,42.020824,648,2148,1068,267,1249,521,381,899,547,16.526396,54.781944,27.237949,13.107512,61.315659,25.576828,20.222929,47.717621,29.03397,4924,3921,1051,2996,759,2560,2037,,,363,2570,1884,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,511,1597,1605,,,,,,,,,,,,,,,,,,,,,
1264,Austrheim,Norway,578,2014,NO002,Bergen,57.54999923706055,Metropolitan Area,NO051,,49.226761,325,1278,715,145,724,355,180,554,360,13.853368,54.475704,30.477407,11.846405,59.150326,29.003267,16.04278,49.376114,32.08556,2833,2346,503,1747,513,1473,1224,,,250,1474,1122,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,243,929,932,,,,,,,,,,,,,,,,,,,,,
1554,Averøy,Norway,578,2014,,,175.6799926757813,Rural and Towns,NO053,,32.371357,710,2374,1529,285,1353,777,425,1021,752,15.164459,50.704826,32.656982,11.801242,56.024845,32.173912,18.747244,45.037495,33.171593,5687,4682,1057,3501,1027,2919,2415,,,498,2924,2267,,,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,517,1815,1842,,,,,,,,,,,,,,,,,,,,,
1418,Balestrand,Norway,578,2014,,,429.6700134277344,Rural and Towns,NO052,,3.039542,240,583,267,104,300,139,136,283,128,21.66065,52.617329,24.097473,19.152855,55.248619,25.598526,24.070797,50.088497,22.654867,1306,1108,208,800,260,643,543,,,116,670,565,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,101,404,403,,,,,,,,,,,,,,,,,,,,,
1854,Ballangen,Norway,578,2014,,,932.2100219726563,Rural and Towns,NO071,,2.7794166,245,1040,869,97,570,422,148,470,447,11.24369,47.728317,39.88068,8.9072542,52.341599,38.751148,13.577982,43.119267,41.009174,2591,2179,430,1518,585,1302,1089,,,258,1353,1090,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,204,792,790,,,,,,,,,,,,,,,,,,,,,
1933,Balsfjord,Norway,578,2014,,,1496.910034179688,Rural and Towns,NO072,,3.7363634,520,2205,2037,195,1252,1067,325,953,970,10.770505,45.671085,42.191383,7.7565632,49.801113,42.442322,14.044944,41.184097,41.918755,5593,4828,878,3267,1276,2884,2514,,,609,2956,2314,,,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,442,1749,1765,,,,,,,,,,,,,,,,,,,,,
0814,Bamble,Norway,578,2014,,,304.3699951171875,Medium Sized Areas,NO034,,46.630745,1863,5899,3903,875,3213,1890,988,2686,2013,15.789474,49.995762,33.079075,14.637002,53.747074,31.615925,16.973028,46.143276,34.581688,14193,11799,2421,8865,2523,7189,5978,,,1226,7148,5821,,,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,1184,4490,4519,,,,,,,,,,,,,,,,,,,,,
1922,Bardu,Norway,578,2014,,,2703.8798828125,Rural and Towns,NO072,,1.4738081,624,1761,933,295,1002,440,329,759,493,18.637993,52.598568,27.867384,16.983305,57.685665,25.33103,20.422098,47.113594,30.60211,3985,3348,735,2451,715,2038,1737,,,322,2114,1611,,,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,361,1308,1310,,,,,,,,,,,,,,,,,,,,,
