lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
1247,Askøy,Norway,578,2006,NO002,Bergen,101.120002746582,Metropolitan Area,NO051,,222.46835,2547,8611,6115,1150,4692,2848,1397,3919,3267,14.595152,49.343876,35.040974,13.233602,53.993095,32.773304,15.945668,44.732338,37.290264,22496,17451,5326,14069,2561,11300,8690,,,1125,11442,8761,,,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747,2579,7184,7131,,,,,,,,,,,,,,,,,,,,,
1027,Audnedal,Norway,578,2006,,,251.4499969482422,Medium Sized Areas,NO042,,6.1881089,138,646,438,55,337,241,83,309,197,11.120065,52.054794,35.294117,8.6887836,53.238548,38.07267,13.651316,50.822369,32.401318,1556,1241,344,905,257,783,633,,,113,834,608,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,182,480,486,,,,,,,,,,,,,,,,,,,,,
1547,Aukra,Norway,578,2006,,,59.08000183105469,Rural and Towns,NO053,,52.454296,334,1150,964,146,642,433,188,508,531,13.473175,46.389675,38.886646,11.957412,52.579853,35.462734,14.944356,40.381557,42.209858,3099,2479,649,1848,518,1530,1221,,,229,1603,1258,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,332,942,940,,,,,,,,,,,,,,,,,,,,,
1576,Aure,Norway,578,2006,,,641.3800048828125,Rural and Towns,NO053,,5.598865,306,1482,1106,122,805,559,184,677,547,10.436563,50.545704,37.721691,8.20996,54.172276,37.617767,12.724758,46.81881,37.828491,3591,2932,635,2175,681,1822,1486,,,300,1897,1446,,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,314,1147,1156,,,,,,,,,,,,,,,,,,,,,
1421,Aurland,Norway,578,2006,,,1467.68994140625,Rural and Towns,NO052,,1.1807671,183,745,470,87,402,229,96,343,241,12.978724,52.83688,33.333332,12.116992,55.988857,31.89415,13.872832,49.566475,34.826591,1733,1410,321,1039,317,882,718,,,145,893,692,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,157,535,546,,,,,,,,,,,,,,,,,,,,,
0221,Aurskog-Høland,Norway,578,2006,NO001,Oslo,961.6599731445313,Outskirts of Major City,NO012,,13.912402,1060,4912,4908,484,2525,2479,576,2387,2429,9.6671228,44.797081,44.760601,8.8192415,46.009476,45.171284,10.516706,43.582253,44.349094,13379,10965,2560,8318,2145,6707,5488,,,976,6840,5477,,,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,1247,4232,4254,,,,,,,,,,,,,,,,,,,,,
1244,Austevoll,Norway,578,2006,,,117.1800003051758,Medium Sized Areas,NO051,,37.472263,384,1788,1216,161,1015,556,223,773,660,11.218229,52.234882,35.524395,9.2956123,58.602772,32.101616,13.187463,45.712597,39.030159,4391,3423,986,2642,619,2234,1732,,,262,2313,1691,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,481,1401,1397,,,,,,,,,,,,,,,,,,,,,
1264,Austrheim,Norway,578,2006,NO002,Bergen,57.54999923706055,Metropolitan Area,NO051,,43.179844,215,1048,738,99,597,331,116,451,407,10.654113,51.932606,36.570862,9.6397276,58.130478,32.229797,11.705348,45.509586,41.069626,2485,2018,490,1528,387,1277,1027,,,184,1293,991,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,238,807,806,,,,,,,,,,,,,,,,,,,,,
1554,Averøy,Norway,578,2006,,,175.6799926757813,Rural and Towns,NO053,,30.510019,464,2133,1683,185,1179,838,279,954,845,10.706045,49.215504,38.832489,8.401453,53.542233,38.056313,13.086304,44.746716,39.634148,5360,4334,1033,3292,869,2754,2202,,,387,2741,2132,,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,474,1706,1721,,,,,,,,,,,,,,,,,,,,,
1418,Balestrand,Norway,578,2006,,,429.6700134277344,Rural and Towns,NO052,,3.2722785,207,575,329,95,291,154,112,284,175,18.43277,51.202137,29.296528,17.592592,53.888889,28.518518,19.210978,48.713551,30.017153,1406,1123,297,823,240,695,540,,,98,729,583,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,140,418,423,,,,,,,,,,,,,,,,,,,,,
1854,Ballangen,Norway,578,2006,,,932.2100219726563,Rural and Towns,NO071,,2.8974156,173,1006,1018,81,554,487,92,452,531,7.8422484,45.602901,46.146873,7.2192512,49.376114,43.404636,8.4870853,41.697418,48.985241,2701,2206,488,1616,523,1371,1122,,,211,1440,1084,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,234,858,868,,,,,,,,,,,,,,,,,,,,,
1933,Balsfjord,Norway,578,2006,,,1496.910034179688,Rural and Towns,NO072,,3.7203305,376,1925,2203,145,1074,1139,231,851,1064,8.2582912,42.279816,48.385681,6.1492791,45.547073,48.303646,10.523918,38.769932,48.473804,5569,4553,1032,3264,1103,2876,2358,,,529,2925,2195,,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,513,1736,1760,,,,,,,,,,,,,,,,,,,,,
0814,Bamble,Norway,578,2006,,,304.3699951171875,Medium Sized Areas,NO034,,46.338341,1519,5599,4185,747,2998,1966,772,2601,2219,13.324561,49.114037,36.710526,13.080021,52.495186,34.424793,13.570047,45.71981,39.005096,14104,11400,2743,9076,1837,7081,5711,,,849,7121,5689,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421,1322,4563,4611,,,,,,,,,,,,,,,,,,,,,
1922,Bardu,Norway,578,2006,,,2703.8798828125,Rural and Towns,NO072,,1.4050181,527,1580,953,276,868,432,251,712,521,17.121508,51.332035,30.961664,17.51269,55.076141,27.411167,16.711052,47.403461,34.687084,3799,3078,741,2406,560,1935,1576,,,239,1990,1502,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,366,1267,1265,,,,,,,,,,,,,,,,,,,,,
